Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,283.397626089531,332.500103896121,358.560975155028,299.223747742158,411.765440302784,425.294238603279,453.127535131284,490.302386258729,520.374647069455,550.280223362432,548.707083623772,634.311960199288,702.149723343564,1157.14340784191,2425.33556355108,3320.80936005738,4533.78705840413,4138.78464520097,3439.41604871616,4258.69814988249,5869.23115323864,5166.27245964906,4717.90785683723,4309.02474955222,4407.25708367862,4023.55254950685,3990.01475146989,3742.59678229206,4253.59758789809,4517.80121195632,6250.64321724727,5523.03492038688,5566.79472637461,4245.51424531316,3958.73828223364,4564.26938249995,5107.31688086843,4656.96790891356,3821.80855384837,3878.03185281526,4115.03678362345,3981.85878620242,4119.15459556026,4929.32263663698,5755.95950423203,6865.32349733016,7206.96840817941,8632.75695116356,10523.2702492172,8003.79074340784,9312.04946268888,11530.1472010731,10642.4322523013,10658.7727292505,10772.0617537637,8311.47651219177
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,..,..,..,..,..,..,108.315294890097,112.156263734832,96.7327566997105,103.645531664899,116.921136616835,121.098341293725,124.671880852013,153.488690492818,189.50595329472,221.049997359076,209.149116591679,250.250974224206,302.621204665312,353.947898498809,398.895229735014,349.791970720697,333.308900558493,317.048501360695,252.944745064876,308.328532057592,242.168919546205,274.365322477113,316.315714456624,322.443377708495,345.854678362889,727.036958130153,729.054538582067,748.830252282885,720.11600371576,737.508733311847,774.052674308571,713.206183369744,725.008230908813,682.965714451699,637.1055214626,542.504283101316,442.186688046316,360.677324396328,414.98105275821,433.291583107888,440.313938442306,519.95470925231,608.646438831853,549.539506668519,562.568166142471,516.984254988416,504.989013819816,484.112864967249,441.293817014382,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1614.6401223992,1314.67067020404,757.223548505358,550.015542609224,517.087087940892,569.018138143296,670.461104809102,774.680203294323,805.272684520598,628.865651645466,691.997710105302,733.970414207347,779.384593479877,928.010822716837,1207.36722750294,1530.05752090499,1872.68041606715,2492.12877994527,3174.94900068643,2706.58851158173,2964.47704802208,3725.06322121592,4142.8691753655,4274.37687295064,4429.65007451491,3795.97330845042
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,..,..,..,..,..,..,..,..,..,..,2750.71974235504,3180.05592702963,3795.56608060014,5027.66030875905,5617.74172094103,6212.76312670789,6609.75339228261,7653.88471144611,9446.16678520783,11238.3406747631,12092.3818542945,10170.4462754224,9876.22823170597,9827.02240932529,9277.932299307,9393.89169050237,13410.8971003707,16614.4101036952,17863.4378971386,17697.1635135694,22219.5725271486,23269.3817972445,26333.537444515,25488.5195189314,27087.5584535617,31729.6997633451,30564.2478058387,27045.7191273318,27340.6728848884,26795.9911316814,23718.746699471,23687.3168928198,25205.164445175,30359.9521525666,34165.9340305131,34696.62091671,36447.8723183195,41814.8190965222,45699.1983232962,41732.707253158,41788.0447853084,45936.0812598523,44010.9313869814,45600.7745095204,47767.0019056435,41219.049207038
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,182.979246224725,189.713214561876,195.120016077062,210.968978498357,230.431291917139,266.318714877505,269.459235572619,216.841479579139,202.761861045246,233.651269791372,257.652031459018,273.822796409195,232.539862332294,263.685963969709,301.36667320933,285.829466570477,275.877922947673,312.999343901447,353.709180539066,381.036448633698,411.518030874168,379.797675288649,351.319205747966,341.08707325448,358.396586107534,354.219711284642,437.088948105851,376.46042288959,375.225019011648,368.998197990902,402.588881651019,438.520372600581,414.561639703092,375.065333637944,333.217824990775,385.725260199644,403.919754828621,392.251816424239,416.326248548834,419.885550884737,264.702576168061,275.47237205944,311.616825027768,375.880704460924,426.159234240606,501.72407455066,929.726628584054,1099.02231257957,1234.07990011094,1095.50323245528,1323.09914056856,1587.19087274761,1641.82592182439,1827.10136779993,1441.63645311166,1381.41247833098
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,533.686381232649,597.287321012322,630.61394129381,701.62041775285,784.954348432918,888.921997905322,981.652394470053,1052.12099276566,1134.35615147538,1284.21231559082,1494.38785525349,1652.3265992595,1899.6752725147,2502.81435849334,2828.74843219735,3153.23530574717,3390.54548359296,3886.37425270915,4694.63368334781,5705.94927419931,5893.66180979161,5380.26768284354,5579.23477158982,5019.87865266132,4852.5657284733,4813.71117991069,5656.5053560681,6564.88450260813,7598.02805334994,7846.67816401445,9600.18512965969,10188.3697801238,11176.4584362517,10401.9829861914,11091.2838606376,12959.3243186619,13749.1151520996,13427.8324937945,13472.1376415276,13245.1894634121,12042.9537310995,12538.1788278361,14110.3133911078,18477.578411927,21955.1040911595,22551.735744099,24801.1578065035,28827.3263555224,31997.2820108813,29710.9702950284,26919.3616367757,25914.6815458943,22242.681934771,21842.7033068901,21627.3542876417,18035.5543201083
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,1498.27649295437,1876.50422354843,2196.71433693896,2860.28068820042,3432.70594066779,4257.91257432112,4844.65625100608,5713.96301706019,7235.51683745601,8480.76199533072,9483.10296840521,8544.0983111801,7813.65159517008,7988.17823859827,7198.708040151,7760.83450802386,11271.3330380617,14554.3520762171,16397.9501938761,16813.7414501107,18326.9285151847,18315.3156087397,18768.8264960747,16797.3573901144,18124.1007573944,21665.8308063995,21422.4622168251,19145.6144069473,20496.5798031634,20170.322763798,19004.0034517255,19275.4328079683,20652.8412682386,24706.2919331832,28416.7776652046,28985.3908702269,31902.5047515616,36070.919815783,40863.2573152497,41097.5563587729,40193.6660251226,44010.3332192995,41471.6558845075,42827.8082665792,43364.8828499176,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,591.240658637252,758.371471373132,884.203784892632,939.450062223315,970.343774073587,1022.97351997308,1054.4910901497,1118.44776570057,1283.3045617106,1438.01158875825,1682.7122556248,1881.78344609442,2199.48862821457,2295.97622152885,2504.48779607455,2581.40157832548,2545.82062683627,2633.49977141311,2755.99030748503,2923.24945287364,3015.48322116925,3364.34438426502,3742.3665717748,5117.53956278656,5109.95871520766,5292.23237929408,5773.29915119914,5836.12021189585,6754.38117450337,6764.72286695124,7322.52617141648,7946.63850064393,7394.94631834849,7365.6666592364,7410.76107991498,7583.54647643206,7956.14184182861,8573.69394895841,9156.54713922909
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,252.83730925451,253.933624899884,262.499543793421,282.068733368879,282.361091851368,281.586873490838,286.21822312961,291.101487171106,313.848239322096,325.211186325128,351.072319422707,355.837688675727,366.2256087784,435.311556460713,520.919391861398,584.469641772482,681.223540030796,832.939476055936,898.781213273168,995.544553884248,1106.77226004786,1177.43267568095,1161.00330027553,1173.77869305131,1196.64173305059,1197.61669062187,869.174336322722,831.133098734893,898.297451962559,940.766922572361,835.299046504079,1002.24802718073,1085.42670881601,1156.17338885812,1284.64682136859,1415.12184484301,1487.10269690955,1636.21316812779,1741.40218593402,1605.52801856597,1650.36595897633,1561.59571159686,1692.96379628014,1743.1660970874,1860.98880458201,2064.04724844173,2241.00500229804,2472.38906662468,2774.31806300572,2617.11219130186,2805.95141622266,3166.58231162147,3278.62912810215,3432.02178123188,3666.59460633312,3903.49084220656
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,368.063825404682,379.816935376126,429.736794302637,421.945806025067,441.925743951787,473.510049149612,486.510678707518,458.253649556449,448.917767221592,469.761907276736,476.200367654183,454.161844658114,422.282015874088,400.27151641225,340.41422898218,316.38230769534,323.627842643559,371.320959304985,387.367961615385,303.760966051664,296.174576273352,407.206572153301,433.074755234154,430.199953543689,430.0564738591,447.790989285501,487.345714209237,521.538905868244,539.615774988756,531.320595188714
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,110.607611451775,108.351588014366,118.819683832548,118.925895112966,129.122465531336,139.997765085618,141.909478916911,142.73608837229,149.708567656929,142.120157020628,130.198439233065,178.479156969192,186.997280167697,180.870373909619,149.807655122565,152.238344113548,134.803065664714,175.997969066178,162.835142449285,206.374550316697,230.979121072469,238.060281205589,204.862726361688,209.683593626806,203.980392151987,215.066361644641,224.041785557079,217.711112054272,163.800081081525,174.296766431254,281.403660289496,291.950531923183,303.011861874309,339.860748738479,370.934077294665,401.147289045779,395.97799385472,455.435857767719,553.456505772194,517.14704657905,518.598360839748,660.586769356136,580.643367387967,584.281845186903,615.940922199717,573.028618907732
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,301.683094344469,319.310440453554,324.613418544566,283.990278671056,306.356165937697,327.863120021646,345.303980387349,372.294160251812,337.833863672456,362.534864714727,385.01296076117,400.746791397122,400.710157066639,425.911417221064,594.273473931851,668.486499675632,605.106736546082,590.049118297057,655.797068648663,678.592308587818,766.830999702522,724.053374840023,613.64845836739,627.055389750378,565.925874696705,592.761912699895,667.88307691405,475.867027986948,563.091245822402,522.941380091288,550.59305007086,469.278719082463,513.197605556251,614.345450375357,747.860202426631,855.416351998422,966.054182147051,1020.82704402312,973.165756839085,938.618364037151,960.186760126421,936.916223868158,972.216499604208,999.181647229363,1058.95851524012,1110.95771735024,1961.05562322394,2334.02104216431,2569.98850579426,2698.05899106455,2998.94127424089,3408.73190339614,3759.38354709702,3928.87894976629,4028.1639914829,4127.35101806198
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,479.546196225167,305.55429979766,249.412138687383,282.422062579514,359.768548644044,365.003411287546,411.602142656579,450.919227653381,494.23377330652,462.481329913694,413.737880395433,393.015793949642,329.781984395524,387.942720904121,465.310135353948,505.584820545771,615.815784685505,674.749392574125,668.291974932132,662.279518162433,740.947823017575,766.872233425335,810.326549589374,830.150055114368,828.812471368852
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,167.629460234636,172.153391474976,181.25867143354,185.514828523154,200.195902861619,216.204199797929,227.23009428014,240.559420308508,253.428414701042,254.960488760747,268.642508162385,264.238133864268,282.223751080745,311.625936158514,343.048793509497,361.678199717801,420.608162606872,504.840038730107,565.267842337874,639.03465886788,705.747371599912,751.697685027073,750.588902710651,771.492910263363,807.273684264292,858.892016304199,872.228650094208,923.213728705222,857.258795515631,747.555344305223,621.796954629459,608.691584480491,660.189170745522,654.750519334931,629.157461793412,699.509577373229,704.686148042149,796.317779629425,869.110945267103,878.651350046785,1138.14703181001,1187.59023310705,1196.5586529374,1228.47836147578,1298.93928974385,1405.78216029461,1547.26665863618,1720.76735998217,1899.54847013653,1975.79609930426,2110.8220208871,2323.75711462464,2395.07344192129,2356.51670365541,2434.280046303,2495.59049758671
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,429.443883314054,483.177560865327,521.859758231049,577.346710438781,649.064259591888,676.805507110096,685.926614135084,723.239225616661,714.48296958061,825.523449142012,960.031961510704,1106.46971695915,1384.73843732271,1893.18124189464,2166.18145119256,2252.11188136859,2850.0146101832,3429.42027607254,3923.94373132755,4569.45370724224,5700.41263435822,5991.32026141972,6133.78407860515,5595.23513863846,6208.22615937199,6542.93153674313,7435.03069759422,9055.10626708075,10609.7456394545,12097.7751586818,13485.5448929565,15465.8588553349,17976.4293827655,20395.5173666776,22502.5797409692,23497.4923138193,24818.1545523517,27330.0333502807,25808.970952453,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36707.7742282554,38364.1949010023,40215.6677311265,42422.8740206243
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3333.90104770405,3716.86956819971,3855.07339515788,4152.99697915937,4472.76269790186,4508.1760808459,4580.02676907182,4735.29200849863,4789.53295389443,4619.52863282639,5266.85006050949,6646.23825495591,8391.14195161433,10254.241027541,11155.9614487481,11392.0680693742,13830.8324125299,15649.7229729163,12948.0766708512,13009.3453790731,14032.7742633362,12819.7120588032,13585.4301761498,14021.902274347,12259.1150279573
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,1414.98226940621,1418.12586971526,1562.23073045837,1831.70565581972,2297.9206432038,2723.52094989073,3215.69417804329,3125.64949185014,2354.48002671305,2039.19629517262,2597.38727189128,3278.64877167879,4047.61907935058,5481.73028543945,7098.02833426992,6506.8667729308,7645.18208979425,10038.5425255251,11328.467651845,12743.8341865303,14942.8139956942,15260.8281030315,13823.6732152192,11767.0930733831,12057.1728383436,12462.0987946529,16539.9802767332,22636.4868988047,24651.5893337552,22617.4916621031,25592.1471482748,27021.7982584605,27345.7060922404,23772.291222982,24214.7097325913,26851.0172202635,27897.001724663,28016.7524045915,30901.0492942581,32187.4455118378,31737.4706097498,28516.0479575589,31864.5750811839,39019.6863190287,46921.1255998367,56445.5361371634,56097.1150887872,68344.5601580173,55229.6107604237,40362.0415881687,41620.0674537296,45970.8936808937,44258.8427932005,47493.2490377262,52036.7318144531,50173.3399156473
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,83.7946836721907,87.0311661449854,91.6579105818302,103.135871391376,117.842825562753,121.704754280676,91.7968816968293,98.2624856593674,101.864956092725,109.76019029467,114.663703821518,120.952378977193,125.416551605815,146.625104408953,166.716717700444,161.169257757703,164.289441861537,189.916119229584,209.792829493634,228.476381964517,271.924889480832,275.916652537322,279.656851400964,297.160496589153,282.317665231223,302.510676668679,316.846113683895,347.4250809966,361.450357998194,353.255488535682,375.152019314645,309.327936127406,323.524792197951,307.411043241706,353.292495220701,381.527462218128,408.241774685944,424.086473791529,421.821590067492,451.089144230562,452.413584669676,460.826199948675,480.621442166669,557.897365886494,640.600522160945,729.000727040133,816.733776198889,1050.02480112349,1022.57759195261,1124.51944550788,1387.88008401275,1455.66677851326,1444.266597568,1456.20162816791,1576.81766887286,1581.58891324619
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,..,..,..,..,..,..,..,56.4723542175837,68.6202544387807,78.7025971296739,84.0924668456729,83.522315206894,95.8626419675447,138.20720721993,213.608923565275,245.922125921024,293.474149429928,352.427873678956,386.008081318424,382.653765524479,528.937639476011,612.495620043418,613.018269526491,540.159807422709,542.305236551058,529.28739194161,475.41385954886,442.148122072982,507.355183144399,569.227170581666,630.66855677001,694.245756576301,740.917747910218,827.810348145865,912.097702939456,1026.27053440703,1137.26564794368,1063.56795617586,463.883002060677,671.005634084103,780.092078954339,748.184746113868,900.130803943843,1065.65654610135,1150.34929408933,1263.48144553621,1590.17790597325,1860.62262569343,2167.85765032782,2262.72078612573,3125.21993359966,3647.62662181143,3700.52353809447,3631.67269360347,3499.58873476515,3346.48703949478
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,191.680859958946,196.924661300342,203.436337911735,208.130823388316,221.319234078741,248.338654435142,264.976835662036,287.079200113298,318.987564200776,350.909625086274,384.942165933631,468.964195178138,570.378123029042,876.329211901246,1453.80661533259,1581.89257932511,2017.09670108045,2315.14865239659,2167.85839401799,2426.186619404,2440.30562364118,2499.41853211164,3008.63859893218,3585.49296143688,3572.09403674782,3810.12063151851,4249.40761284619,2619.83251714051,2320.27306030867,2201.44033565601,2222.09465369542,..,..,1083.85664727702,1207.39329782278,1598.49821765974,1963.96259193362,1824.86474358099,1733.4758659233,1757.45313199008,1664.26126982562,1899.02042472777,1900.04773061046,2240.80712144571,2649.91358569659,3135.18740764257,3646.84440725722,4705.3882202843,5476.15842190967,5437.81879020416,6299.91873790671,7874.48479201376,7710.51331388451,6631.29827041489,5442.87477076039,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,231.025680627323,245.031922774986,254.70143365454,250.787078237018,288.163446176788,..,..,..,312.82217608266,313.817445557465,330.885235086803,376.889890413704,388.104506650674,468.841981905731,1018.07400281062,1151.81812298976,1471.20804735784,1592.01793520435,1847.87759791137,2852.3694790118,3911.54243005264,2735.60050655666,2950.29159382168,2738.30598237655,3078.15131178698,3099.88132639642,2956.96423261085,3474.33525722718,3752.2002213571,3850.34730024446,10291.8602001561,..,..,..,..,..,..,..,..,..,..,..,..,..,1391.60958240822,1848.96820105496,2350.19423605879,3125.58030239218,4512.98514433811,3725.67544092444,4487.36628937513,5828.7647485099,6614.58482115726,6816.62829893909,6336.46806615634,4629.07663359338
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,685.61471237976,739.276406442666,797.006288353959,852.135301717888,965.135422676745,1023.77372640936,1074.50650554958,1152.00495214994,1124.51663608246,1291.34992028637,1488.18458024646,1705.84628798704,2082.80268151783,2426.9926118912,2519.75519024986,2976.74057217666,2922.86327921683,3430.92352527865,4404.93003583594,5436.06250040312,6379.59721261472,5992.87933573848,6167.55979871041,5921.88748168615,5698.42235104371,6018.48955246399,8121.28511489735,9592.67822296295,10727.9095422933,11188.3723617899,14047.0663846241,14103.0343401901,15732.0394052542,14673.5283402731,15920.7962939074,19179.9806728291,20852.3176878973,22540.2627173327,24261.2923527222,26283.4913807918,26236.3718975808,28212.5921965388,32537.957475029,41170.0672314373,47641.0137716016,50815.6416914227,54285.7507532768,61313.5824086366,61189.7324846509,51900.2671391301,48260.6653583236,52828.4200254714,48976.9297533848,51814.8592992947,54321.2877185124,51289.7304352308
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12672.6850645359,14034.3066246133,15997.937052544,18470.1782130714,20657.4369305144,20358.6672866154,20804.495553528,24229.5103479856,28678.8452915927,34634.0519997066,36980.1130792844,41232.9206416727,69418.0573354394,70438.0181921463,60417.4588003675,64277.0637484897,71307.493719742,74993.6406870089,78119.0598732396,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,1365.74969889232,1595.98268620431,1132.38192636687,1257.81146763332,1375.89232402,1429.31939056932,1513.88867435655,1428.44641089179,1412.47027889702,1587.76957862316,1806.42269487866,1815.93627002806,2278.84003838715,2819.45118439519,3721.52466794816,3570.76317211873,3531.26173736583,3812.97192514363,3690.7436364605,4625.28665148008,5616.54684015441,5863.58271119648,6095.93468327984,6683.43517900373,6261.78576018827,5698.71508759149,6908.9193434808,8120.01470844316,9881.24271140233,9871.57432257124,11264.0183777458,11956.008599815,12838.4181964946,12530.99864404,13830.2869984256,18028.6355718678,19285.6819353413,19627.138221891,19400.1011996392,19136.7115728094,21052.1043218558,20306.1964622421,18431.1569640406,18946.999415629,19888.1719990387,20611.1793052385,21905.0176947466,25008.6037040998,29657.4420084852,27795.8767084275,30736.3638939294,33707.3249639477,32818.8583768828,36281.1998962546,37206.1829418069,35329.5110979167
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,804.492623346178,887.336744604475,990.26015216342,1126.01933699825,1222.5445404629,1304.45381661965,1402.44235441032,1533.69287748547,1651.93937679756,1813.38812575706,2099.91430273434,2298.00454493088,2662.32635684553,3194.67929272323,3609.20120823414,4093.44662036659,4019.79587783029,4588.41436419027,5591.99144765196,6967.22779782107,8429.02318144981,7597.68882567507,7531.59765284172,7806.73903649335,7714.18523173025,7964.32866605792,11277.691714396,14187.7742955615,15692.7262893133,16332.6095470409,20757.0887522917,21884.1044512109,23166.8041456677,18676.9526438714,19273.8442376076,20596.388648946,23020.0991388792,21779.6244366447,22252.3577138885,21936.8225977313,20051.2426046363,20400.8109026282,22196.5073567255,27387.2257970921,31174.5611761064,31959.2621538188,33410.7482014867,37698.7857302579,40640.1846549619,36976.8451179565,35851.5080738451,38332.3003680405,34814.1243593936,35367.6030486724,35179.6539515302,29847.0497853143
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,429.13631939207,452.834116826755,463.355941467154,484.298438040725,517.62054181842,552.3633927303,615.077191025579,636.410035928097,594.305823183221,645.680672487731,751.589307575341,812.322649245507,974.020168335244,974.326776760283,1196.0218691113,1420.9850002365,1455.57227459954,1578.00076733853,1271.22001844896,1152.51981892387,1256.15535999672,1377.71261114767,1496.97574014596,1615.16524182887,1041.08271872427,908.761638897513,1179.2746319962,1398.36944949267,1624.65745194084,1854.78884223933,1921.42602830103,1692.08151729521,1457.21363253053,1990.87192952305,1995.06399012179,2330.35693867774,2591.49216981648,2940.06390014788,3409.8749741572,3416.77461470816,3448.44887358203,3487.90002471855,3706.77770612451,3581.16001586752,3853.61403967831,4238.31584267066,4487.49970687553,4816.59587049218,5119.34495299296,4489.27277192062,4902.03473104734,5332.47436123876,5445.89471774139,5253.79100953156,5119.2184171202,5137.91553043876
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,478.995340162869,563.586759838827,633.640315173776,717.866915230894,835.657252484116,919.776688184802,1058.50356090902,1228.9092104006,1450.61965234374,1669.09819990781,2003.64704735892,2234.26166584905,2917.65897572505,3931.3016274222,4281.35992840974,4581.57438948162,5111.29514922063,6230.33568811117,8675.01399673352,8953.59152027864,9307.8392945921,10212.378135897,9428.87465037061,10213.9582793056,10786.7861809452,11465.7257816258,16882.2739520677,20355.6052224352,24592.7720053564,24505.7672958689,25123.6317862131,28540.7714825993,31013.6471483654,35451.2975115738,38814.8943789814,42522.0665906054,37422.8641429074,34304.1489712264,30969.7380327708,35004.0612719044,37299.6441291293,32716.4186748897,31235.5881843914,33690.9377297154,36441.5044939422,35781.1700525965,34075.9789494111,34033.7012549361,37865.6180313874,39322.6047284114,42935.2527196828,46229.9723879442,46701.0080028836,38549.6780060974,36152.6900171468,32477.2151449234
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,..,..,..,..,..,535.596384433707,543.375716215812,478.395220989857,389.941094320646,449.84968344063,386.470706299249,389.768699022939,435.174534932488,503.741478583976,620.477615450783,686.645044696798,838.022023144973,1002.42031048567,1212.36402718316,1481.22116592311,1714.28081192532,1853.28325695783,1900.41998269565,1915.72322431431,1855.83199063137,1794.36549790407,2219.78419652707,2265.46841720589,2033.69450062096,1315.20985541008,1238.64431153754,1227.71430714113,1418.60787333582,1416.71086690641,1501.30709641053,1557.2223590943,1557.59515065465,1593.84107576049,1711.76325177423,1736.68646563459,1774.08841820766,1850.00930017516,1939.72219939896,2021.40740961023,2205.79587405643,2360.53024428809,2722.66607816465,2970.88905626968,3655.85812437261,3800.67592931178,4054.27066775675,4266.07702155425,4423.11735483368,4656.21980691606,4830.97691525943,4940.04583805643
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1647.46323090376,1512.4850664964,1515.10405895883,1433.46153431139,1320.32162249687,1288.23905213205,1350.3338662339,1445.56941418299,1468.701798334,1130.11359233563,1229.00095844501,1490.92675118432,1658.03114601521,2068.12365719832,2874.28829127649,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.27704969646,9070.64997199985,12102.6868573563,12857.8988059156,14310.0250195545,13154.8445922887,10508.3964031895
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,97.6215305786395,94.8352535524693,100.604254991743,104.012701298759,108.558932752822,104.992173344736,118.556282047262,121.380751499775,128.85766931067,134.193723980301,142.49741854293,152.553677274524,174.397946016905,199.695162507797,228.761022993967,241.679274139737,248.252989898807,309.377091058443,351.669291444553,398.073314152777,446.604211483809,405.562868885595,366.267691841134,327.783014508247,326.852564974567,312.04536368057,354.968357762035,377.043085522492,381.541593358746,365.406197357781,365.617821222712,336.364188352272,327.974824352508,222.724054761049,268.645575252903,330.48312180175,428.433876388009,454.741776777999,476.718513684413,425.593592101591,408.981868272125,407.554006551681,402.170315494016,444.233631050959,467.378752493262,530.082157850254,711.721163671636,857.925688654194,938.571762345224,942.74314646635,991.850545143199,1012.8797726673,1184.92325604363,1261.09286307733,1368.49113215797,1376.71282894881
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,279.30832818221,293.706891169406,358.490183179823,591.561565633451,1574.73381582533,998.419710195089,734.362584846275,682.004038311752,784.025151304548,728.437769181952,470.770980596782,487.338175320187,486.870787689801,476.561405965551,456.391392130903,332.699796194861,313.998396840105,355.691480706752,446.316469394523,417.125351115934,392.397054127275,648.556547733989,665.003342745657,641.996871367677,732.976609728891,741.191612242514,860.081126804069,862.357422866277,822.715361738745,850.873567624752,799.856611192383,734.949246079786,827.302084463241,1014.1353334623,1128.9515140584,1149.68803299255,1110.46049310709,1277.14940530754,1371.8871524757,1264.09774148915,1465.50457444028,1645.80974031399,1641.19741919084,1556.52578719575,1509.52118657047,1291.87997128586
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
